KmlID,LONGITUDE,LATITUDE,MYID,SBBMNUM
7206,104.7626438,31.4905529,,0
7207,104.760718,31.4668483,,0
7208,104.7659214,31.4013261,,0
7209,104.7651247,31.4032268,,0
7210,104.7630713,31.4029685,,0
7211,104.7382344,31.4505133,246,2
7212,104.7412921,31.4521333,,0
7213,104.7425887,31.4527075,,0
7214,104.7680017,31.3963448,,0
7215,104.7676824,31.3971244,,0
7216,104.7639345,31.4060664,,0
7217,104.7636078,31.4068493,,0
7218,104.7631143,31.4079939,,0
7219,104.7617677,31.4111529,,0
7220,104.7600618,31.4151497,,0
7221,104.7597388,31.4168117,,0
7222,104.7597482,31.4176358,,0
7223,104.8422124,31.5840323,,0
7224,104.8426404,31.5836267,,0
7225,104.843628,31.5832648,,0
7226,104.8433039,31.5829981,,0
7227,104.843209,31.58292,,0
7228,104.8422969,31.5821642,,0
7229,104.842081,31.5819854,,0
7230,104.8417763,31.5816587,,0
7231,104.8409708,31.5823177,,0
7232,104.7199618,31.5783885,,0
7233,104.7192765,31.577943,,0
7234,104.7183389,31.5775129,,0
7235,104.71787,31.5767141,,0
7236,104.7168243,31.5739643,,0
7237,104.7170407,31.5735649,,0
7238,104.7836538,31.5156062,,0
7239,104.7851396,31.5146204,,0
7240,104.7865696,31.5145545,,0
7241,104.7855248,31.5074256,,0
7242,104.7855592,31.5076976,,0
7243,104.7855082,31.5081572,,0
7244,104.7853366,31.5089164,,0
7245,104.7850355,31.5103913,,0
7246,104.7849127,31.51062,,0
7247,104.7847599,31.5108441,,0
7248,104.7845158,31.5110453,,0
7249,104.7842516,31.5112467,,0
7250,104.7661548,31.4754477,,0
7251,104.7665747,31.4750594,,0
7252,104.7227952,31.5594415,,0
7253,104.720756,31.5595246,,0
7254,104.6798814,31.4865045,420,0
7255,104.6826612,31.4909327,286,0
7256,104.7279685,31.4624077,,0
7257,104.7358532,31.4635769,,0
7258,104.7359635,31.463594,,0
7259,104.6775944,31.4981831,378,0
7260,104.677305,31.4974631,,0
7261,104.6755403,31.4944328,298,0
7262,104.6754461,31.4942686,,0
7263,104.6732157,31.4908149,,0
7264,104.6728259,31.4904926,,0
7265,104.6724021,31.4902113,,0
7266,104.5088226,31.5659529,,0
7267,104.5098741,31.5669036,,0
7268,104.5102788,31.5673109,,0
7269,104.5111103,31.568129,,0
7270,104.5120542,31.5691305,,0
7271,104.7490168,31.4174753,,0
7272,104.827681,31.5947642,,0
7273,104.8275936,31.5946851,,0
7274,104.8273039,31.5941312,,0
7275,104.8271345,31.593945,,0
7276,104.8268887,31.5937961,,0
7277,104.8265498,31.5936797,,0
7278,104.8261783,31.593582,,0
7279,104.7499341,31.4176218,,0
7280,104.7497892,31.41775,,0
7281,104.7496444,31.4177775,,0
7282,104.7494942,31.4177134,,0
7283,104.7492957,31.4175486,,0
7284,104.7492044,31.4173472,,0
7285,104.7492367,31.4170542,,0
7286,104.749167,31.4169123,,0
7287,104.7489738,31.4167703,,0
7288,104.7488129,31.416633,,0
7289,104.748711,31.4164087,,0
7290,104.7486573,31.4161889,,0
7291,104.7486788,31.4159875,,0
7292,104.7486894,31.4157632,,0
7293,104.7486734,31.4155068,,0
7294,104.7485983,31.4152047,,0
7295,104.5258743,31.56069,,0
7296,104.5256723,31.5604725,,0
7297,104.5249718,31.5597644,,0
7298,104.5246101,31.5597457,,0
7299,104.5240546,31.5594536,,0
7300,104.5229764,31.558384,,0
7301,104.5218367,31.5572636,,0
7302,104.5217265,31.5572549,,0
7303,104.5208711,31.5575699,,0
7304,104.5190901,31.5581138,,0
7305,104.5176281,31.5580046,,0
7306,104.5170034,31.5578076,,0
7307,104.5162601,31.5576069,,0
7308,104.5152731,31.5578949,,0
7309,104.5151603,31.5579589,,0
7310,104.5150478,31.5580914,,0
7311,104.5148447,31.5584907,,0
7312,104.5145929,31.5588646,,0
7313,104.5143826,31.5595313,,0
7314,104.51442,31.5596547,,0
7315,104.5145381,31.5597507,,0
7316,104.5171131,31.5632978,,0
7317,104.518304,31.5649889,,0
7318,104.8151621,31.5546434,,0
7319,104.8126857,31.5545635,,0
7320,104.8097943,31.5544702,,0
7321,104.8097707,31.5530177,,0
7322,104.809767,31.5554329,,0
7323,104.8097398,31.5563942,,0
7324,104.8098093,31.5564929,,0
7325,104.5329491,31.5564381,,0
7326,104.5328647,31.5563856,,0
7327,104.5326997,31.556258,,0
7328,104.531656,31.5552573,,0
7329,104.5312537,31.5546814,,0
7330,104.7851189,31.5695076,,0
7331,104.7844296,31.5701248,,0
7332,104.7842753,31.5703156,,0
7333,104.7842753,31.5705459,,0
7334,104.7843293,31.5709342,,0
7335,104.7842829,31.5713883,,0
7336,104.7842984,31.5721385,,0
7337,104.7842444,31.5722701,,0
7338,104.7841285,31.5724149,,0
7339,104.7840667,31.5724938,,0
7340,104.7837577,31.5728624,,0
7341,104.7836342,31.5729282,,0
7342,104.7238498,31.5548363,,0
7343,104.7207,31.555146,,0
7344,104.7894738,31.4004226,,0
7345,104.7909263,31.39831,,0
7346,104.7914205,31.3971101,,0
7347,104.7933061,31.3976521,,0
7348,104.7934683,31.3977052,556,2
7349,104.7073398,31.5587546,,0
7350,104.7034451,31.5643625,,0
7351,104.7011731,31.5654841,,0
7352,104.6993339,31.5656377,,0
7353,104.6963768,31.5652383,,0
7354,104.6948622,31.5653304,,0
7355,104.6893418,31.5667592,,0
7356,104.6827698,31.5666932,,0
7357,104.6822889,31.5719291,,0
7358,104.6826038,31.5666832,,0
7359,104.7496913,31.5126275,,0
7360,104.7496913,31.5150513,,0
7361,104.7495411,31.5152617,,0
7362,104.7492837,31.5153257,,0
7363,104.7487257,31.5153989,,0
7364,104.7485542,31.5155453,,0
7365,104.7484791,31.5157007,,0
7366,104.7484791,31.5168074,,0
7367,104.7636721,31.3970893,,0
7368,104.7615692,31.3974281,,0
7369,104.7613117,31.4007615,,0
7370,104.7433893,31.4356249,,0
7371,104.7431711,31.4358206,,0
7372,104.7427562,31.4361925,,0
7373,104.7420429,31.4361101,,0
7374,104.7419064,31.4360376,,0
7375,104.7415171,31.4358309,,0
7376,104.7412913,31.4354583,,0
7377,104.7412178,31.4351821,,0
7378,104.7412328,31.4349063,,0
7379,104.7413348,31.4345493,,0
7380,104.7415056,31.4343493,,0
7381,104.7421823,31.4336158,,0
7382,104.7429408,31.4340858,,0
7383,104.7432015,31.4342474,,0
7384,104.7433349,31.4345736,,0
7385,104.743469,31.4348116,,0
7386,104.7434698,31.4351718,,0
7387,104.7434237,31.4352601,,0
7388,104.7435878,31.4353915,,0
7389,104.7539965,31.4254645,,0
7390,104.753866,31.4250697,,0
7391,104.7537855,31.4247722,,0
7392,104.7538928,31.4245067,,0
7393,104.7541181,31.4242595,,0
7394,104.7546384,31.423866,,0
7395,104.7551159,31.4234494,,0
7396,104.7557489,31.4228132,,0
7397,104.756559,31.4224469,,0
7398,104.7575138,31.4221768,,0
7399,104.757782,31.4220899,,0
7400,104.7580717,31.4219068,,0
7401,104.7582595,31.4217649,,0
7402,104.7585545,31.4216733,,0
7403,104.7587047,31.4216962,,0
7404,104.7588763,31.4217969,,0
7405,104.75893,31.4220029,,0
7406,104.7589676,31.4222089,,0
7407,104.7590962,31.4223783,,0
7408,104.7592197,31.4225751,,0
7409,104.7592464,31.422772,,0
7410,104.7591982,31.422891,,0
7411,104.7589032,31.4230283,,0
7412,104.758635,31.4231611,,0
7413,104.7585277,31.423422,,0
7414,104.7584955,31.4237973,,0
7415,104.7588549,31.424351,,0
7416,104.7590265,31.4247401,,0
7417,104.7590211,31.4248408,,0
7418,104.7589193,31.4248774,,0
7419,104.7585061,31.4249461,,0
7420,104.758136,31.4250834,,0
7421,104.7578089,31.4252482,,0
7422,104.7552876,31.4256556,,0
7423,104.7549121,31.4255732,,0
7424,104.7542201,31.4254954,,0
7425,104.753542,31.4254018,,0
7426,104.753351,31.4251887,,0
7427,104.7532867,31.4249736,,0
