KmlID,MYID,SBBMNUM,newLONGITUDE,newLATITUDE,TureKmlID
1888.0,197.0,0.0,104.6651728,31.5050802,991
1889.0,,0.0,104.7641934,31.5052561,992
1890.0,,0.0,104.60653,31.5057842,993
1891.0,,0.0,104.6735438,31.505841,994
1893.0,,0.0,104.7508632,31.5061117,995
1894.0,278.0,4.0,104.772232,31.5061283,996
1895.0,,0.0,104.76816,31.5060579,997
1892.0,,0.0,104.76816,31.5060579,997
1896.0,652.0,3.0,104.725694,31.5064776,998
1897.0,,0.0,104.7632378,31.5066,999
1898.0,721.0,4.0,104.7358274,31.5067912,1000
1899.0,,0.0,104.6533149,31.5068034,1001
1900.0,,0.0,104.6542914,31.5071784,1002
1901.0,,0.0,104.7654604,31.5072737,1003
1902.0,,0.0,104.76945,31.5073677,1004
1903.0,,0.0,104.7612924,31.5074361,1005
1904.0,,0.0,104.7507752,31.5076427,1006
1905.0,,0.0,104.7468191,31.5077678,1007
1906.0,,0.0,104.7640399,31.5078811,1008
1907.0,,0.0,104.7736905,31.5084889,1009
1909.0,,0.0,104.7623132,31.5086551,1010
1910.0,,0.0,104.7663426,31.5086781,1011
1911.0,,0.0,104.6561184,31.5086326,1012
1908.0,,0.0,104.6561184,31.5086326,1012
1912.0,,0.0,104.7649334,31.5093079,1013
1914.0,,0.0,104.7709505,31.5096664,1014
1915.0,,0.0,104.7669675,31.5096854,1015
1916.0,,0.0,104.7634091,31.5099622,1016
1913.0,,0.0,104.7398166,31.509776,1017
1917.0,,0.0,104.7398166,31.509776,1017
1918.0,,0.0,104.7507482,31.5101945,1018
1919.0,,0.0,104.7655497,31.5102924,1019
1920.0,,0.0,104.7231935,31.5103335,1020
1921.0,,0.0,104.7695042,31.5103497,1021
1922.0,,0.0,104.7406872,31.5104493,1022
1924.0,,0.0,104.7427003,31.5106633,1023
1925.0,,0.0,104.745699,31.5106679,1024
1926.0,,0.0,104.7496476,31.5106779,1025
1923.0,,0.0,104.6495159,31.5106266,1026
1927.0,,0.0,104.6495159,31.5106266,1026
1928.0,,0.0,104.6594513,31.5107425,1027
1929.0,,0.0,104.7641998,31.5108622,1028
1930.0,,0.0,104.7677863,31.5110834,1029
1931.0,,0.0,104.7414919,31.5111709,1030
1932.0,,0.0,104.7719336,31.5112014,1031
1933.0,629.0,4.0,104.6775019,31.5116644,1032
1936.0,,0.0,104.7468536,31.5119049,1033
1937.0,,0.0,104.7213825,31.5119552,1034
1938.0,,0.0,104.7664513,31.511911,1035
1934.0,,0.0,104.7664513,31.511911,1035
1939.0,,0.0,104.7652125,31.512259,1036
1941.0,,0.0,104.7652125,31.512259,1036
1942.0,,0.0,104.7727258,31.512489,1037
1940.0,,0.0,104.6512153,31.5124415,1038
1943.0,470.0,2.0,104.6512153,31.5124415,1038
1945.0,,0.0,104.7496913,31.5126275,1039
1944.0,,0.0,104.7227387,31.5126406,1040
1948.0,44.0,4.0,104.7227387,31.5126406,1040
1951.0,,0.0,104.6458195,31.5128542,1041
1952.0,376.0,6.0,104.6600788,31.5128526,1042
1946.0,,0.0,104.6600788,31.5128526,1042
1954.0,,0.0,104.6600788,31.5128526,1042
1949.0,,0.0,104.6600788,31.5128526,1043
1947.0,,0.0,104.6600788,31.5128526,1043
